code,name
2143,"SOUTH PLAINS TELEPHONE COOPERATIVE, INC."
7409,"MCLEODUSA TELECOMMUNICATIONS SERVICES, INC. - TX"
982H,MID-PLAINS RURAL TEL COOP DBA MID-PLAINS COMM-TX
473F,"USFON, INC. - TX"
6941,"CT CUBE, L.P. DBA WEST CENTRAL CELLULAR"
474J,"TAYLOR TELEPHONE COOP, INC. DBA TAYLOR TELECOM"
6820,"TEXAS COMMUNICATIONS, INC."
2151,"TAYLOR TELEPHONE COOPERATIVE, INC."
4344,FRONTIER SOUTHWEST INC DBA FRONTIER COMM OF TEXAS
2090,"ALENCO COMMUNICATIONS, INC."
4046,"SANTA ROSA TELEPHONE COOPERATIVE, INC."
2168,"WES - TEX TELEPHONE COOPERATIVE, INC."
6949,"POKA LAMBRO PCS, INC."
3282,"WES-TEX TELECOMMUNICATIONS, INC. DBA WESTEX-TX"
2153,"TEXAS WINDSTREAM, LLC"
353D,"CHARTER FIBERLINK TX-CCO, LLC - TX"
177F,"PEERLESS NETWORK OF TEXAS, LLC - TX"
7715,"MATRIX TELECOM, LLC. SII TNCI - TX"
0480,"WEST PLAINS TELECOMMUNICATIONS, INC."
2046,CAP ROCK TELEPHONE COOPERATIVE
2131,"POKA - LAMBRO TELEPHONE COOPERATIVE, INC."
8661,POKA LAMBRO TELEPHONE COMPANY
2071,"FIVE AREA TELEPHONE COOPERATIVE, INC."
2112,"MID-PLAINS RURAL TELEPHONE COOPERATIVE, INC."
2114,CENTRAL TEL. CO. OF TEXAS DBA CENTURYLINK
2084,UNITED TELEPHONE OF TEXAS INC DBA CENTURYLINK
6833,HELMSCO INC.
7670,"GRANDE COMMUNICATIONS NETWORKS, INC. - TX"
5556,"PATHWAYZ COMMUNICATIONS, INC. - TX"
7809,"W.T. SERVICES, INC."
067G,"MANAGED TELECOM, INC. - TX"
036F,"FLAT WIRELESS, LLC"
7893,"XIT TELECOMMUNICATION & TECHNOLOGY, INC."
776A,"VTX COMMUNICATIONS, LLC"
4290,"STPCS JOINT VENTURE, LLC"
4866,SMARTCOM TELEPHONE LLC
2039,"BIG BEND TELEPHONE CO., INC."
2154,FRONTIER SOUTHWEST INC DBA FRONTIER COMM OF TEXAS
3196,"ETEX COMMUNICATIONS, LLC DBA ETEX TELECOM"
846B,"TIM RON ENTERPRISES, LLC - TX"
135H,"PEOPLES COMMUNICATION, INC. -TX"
2130,PEOPLES TELEPHONE COOPERATIVE
2041,"BRAZOS TELEPHONE COOPERATIVE, INC."
6746,MID-TEX CELLULAR LTD.
8253,"PATHWAY COM-TEL, INC.-TX"
2159,"VALLEY TELEPHONE COOPERATIVE, INC."
2152,"FUSION COMMUNICATIONS, LLC"
8833,LOGIX COMMUNICATIONS CORPORATION - TX
7982,CAPROCK TELECOMMUNICATIONS CORP. - TX
8958,"XO TEXAS, INC."
0603,GRAYSON COLLIN COMMUNICATIONS
0701,FRONTIER SOUTHWEST INC DBA FRONTIER COMM OF TEXAS
912E,CONSOLIDATED COMMUNICATIONS ENTERPRISE SERVICES-TX
281F,"BIG RIVER TELEPHONE COMPANY, LLC - TX"
7516,"LEVEL 3 TELECOM OF TEXAS, LLC"
193H,"BIG BEND TELECOM, LTD. - TX"
2109,CONSOLIDATED COMMUNICATIONS OF TEXAS COMPANY
690H,"EASTEX CELCO, LLC - TX"
2068,"EASTEX TELEPHONE COOPERATIVE, INC."
7074,"LEVEL 3 TELECOM OF TEXAS, LLC"
7138,"TELEPORT COMMUNICATIONS AMERICA, LLC - TX"
8489,"GLOBAL CROSSING LOCAL SERVICES, INC.-TX"
2091,"ETS TELEPHONE COMPANY, INC."
2147,"WINDSTREAM SUGAR LAND, LLC"
7239,"MCI WORLDCOM COMMUNICATIONS, INC. - TX"
8413,"ALLEGIANCE TELECOM, INC. - TX"
6033,SOUTHWEST PAGING CORPORATION
4938,"BROADWING COMMUNICATIONS, LLC - TX"
7087,"ICG CHOICE COM, L.P. - TX"
952H,"TALKIE COMMUNICATIONS, INC. - TX"
763H,IP GLOBAL NETWORKS - TX
951F,"AIRUS, INC. - TX"
270H,GETGO COMMUNICATIONS LLC - TX
706G,"WIDE VOICE, LLC - TX"
7726,SOUTHWESTERN BELL TELEPHONE COMPANY - TX
8687,"S.M.R. SYSTEMS, INC."
3527,TEXACOM CORPORATION
8851,CYPRESS TELECOMMUNICATIONS CORPORATION
8682,"FASTADS, INC."
451E,"NSN WIRELESS, L.P. - TX"
6901,"AIR & WIRE NETWORK COMM INC, DBA IN-TOUCH COMM"
089G,"COMITY COMMUNICATIONS, LLC - TX"
997G,LOCAL ACCESS LLC - TX
880G,"RCLEC, INC. - TX"
2072,CONSOLIDATED COMMUNICATIONS OF FORT BEND COMPANY
5490,"NTWS DIGITAL BROADBAND, INC. - TX"
2116,MUENSTER TELEPHONE CORP. OF TEXAS DBA NORTEX COMM
7249,BROOKS FIBER PROPERTIES OF TEXAS - TX
2040,BRAZORIA TELEPHONE CO.
2134,"RIVIERA TELEPHONE CO., INC."
8434,"LEVEL 3 TELECOM OF TEXAS, LLC"
721G,"COLORADO VALLEY COMMUNICATIONS, INC. - TX"
6736,SOUTH TEXAS PAGING
7586,CENTURYTEL ACQ DBA CENTURYLINK ACQUISITION - TX
8073,CENTURYTEL SOLUTIONS - TX DBA CENTURYLINK SOL - TX
2117,"CENTURYTEL OF PORT ARANSAS, INC. DBA CENTURYLINK"
2076,"GANADO TELEPHONE CO., INC."
2103,"LA WARD TELEPHONE EXCHANGE, INC."
2985,"WEB FIRE COMMUNICATIONS, INC. - TX"
2061,COMMUNITY TELEPHONE CO.
6271,UNITED STATES CELLULAR CORP. - TEXAS
2712,"PRISM OPERATIONS, LLC - TX"
6522,"COMMUNICATIONS SALES & SERVICES, INC. DBA CSSI"
6538,"DALLAS NEXTFONE SYSTEMS, INC."
345J,OOMA INC.
413H,ASTRO TELECOMMUNICATIONS LLC
4009,"MILLENNIUM TELCOM, LLC DBA ONESOURCE COMM. - TX"
6147,"LINSHAW COMMUNICATIONS, INC. DBA ADVANCED COMM."
6802,MULTI-CHANNEL SYS
6860,"STAR NET PAGING, INC."
5714,"FITCH, F. CARY"
475J,CALLWORKS CORPORATION
2083,"GUADALUPE VALLEY TELEPHONE COOPERATIVE, INC."
2086,"HILL COUNTRY TELEPHONE COOPERATIVE, INC."
2953,"FRED BURG COMMUNICATIONS, INC."
2135,SOUTHWEST TEXAS TELEPHONE CO.
1997,"WINDSTREAM COMMUNICATIONS TELECOM, L.P. - TX"
2097,"WINDSTREAM COMMUNICATIONS KERRVILLE, L.P."
413F,"HILL COUNTRY TELECOMMUNICATIONS, LLC - TX"
3082,TX RSA 15B2 LTD PARTNERSHIP DBA FIVE STAR WIRELESS
9872,"GUADALUPE VALLEY COMMUNICATIONS SYTEMS, LP - TX"
3726,"ONE RING NETWORKS II, INC. DBA ONE RING NETWORKS"
6726,"DIGICOMM COMMUNICATIONS, INC."
2101,"CENTURYTEL OF LAKE DALLAS, INC. DBA CENTURYLINK"
3456,"C3 COMMUNICATIONS, INC. - TX"
5471,"CENTRAL TEXAS TECHNOLOGIES, L.P. - TX"
7551,AUSTIN BESTLINE COMPANY - CLEC
308F,ETEX COMMUNICATIONS L.P. DBA ETEX WIRELESS
2070,"ETEX TELEPHONE COOPERATIVE, INC."
2038,BLOSSOM TELEPHONE CO.
8625,"COMCAST PHONE OF TEXAS, LLC - TX"
2150,TATUM TELEPHONE CO.
162J,"COMCELL, INC. - TX"
2093,INDUSTRY TELEPHONE CO.
4042,"CUMBY TELEPHONE COOPERATIVE, INC."
2065,"CUMBY TELEPHONE COOPERATIVE, INC."
2052,"CENTRAL TEXAS TELEPHONE COOPERATIVE, INC."
5159,"PERSONAL TOUCH COMMUNICATIONS, L.P. - TX"
2107,LIVINGSTON TELEPHONE CO.
634H,"YK COMMUNICATIONS, LTD."
2105,LIPAN TELEPHONE CO.
6944,"PANHANDLE TELECOMMUNICATIONS SYSTEMS, INC."
2059,"COLORADO VALLEY TELEPHONE COOPERATIVE, INC."
6517,ASAP PAGING - TEXAS
2170,"XIT RURAL TELEPHONE COOPERATIVE, INC."
2069,"ELECTRA TELEPHONE CO., INC."
2057,"COLEMAN COUNTY TELEPHONE COOPERATIVE, INC."
2060,"TOTELCOM COMMUNICATIONS, LLC"
184H,T2 COMMUNICATIONS L.L.C. - TX
377E,NEW TALK INC DBA GET A PHONE FKA CONNECT PG TX
065J,ONE RING NETWORKS INC
951G,"INTEGRATED PATH COMMUNICATIONS, LLC - TX"
129G,"MATRIX TELECOM, LLC. SII TNCI -TX"
2073,BORDER TO BORDER COMMUNICATIONS
2140,"CENTURYTEL OF SAN MARCOS, INC. DBA CENTURYLINK"
2043,NORTH TEXAS TELEPHONE CO.
2104,LAKE LIVINGSTON TELEPHONE COMPANY
117F,"BANDWIDTH.COM CLEC, LLC - UT"
3231,"LEVEL 3 COMMUNICATIONS, LLC - UT"
2287,"UBTA-UBET COMMUNICATIONS, INC. DBA STRATA NETWORKS"
716D,"VERACITY COMMUNICATIONS, INC. - UT"
7784,MCIMETRO ACCESS TRANSMISSION SERVICES LLC - UT
6065,"COMCAST PHONE OF UTAH, LLC - UT"
7530,"TELEPORT COMMUNICATIONS AMERICA, LLC - UT"
7541,"XO UTAH, INC."
7176,ELECTRIC LIGHTWAVE LLC DBA ALLSTREAM
2982,"MCLEODUSA TELECOMMUNICATIONS SERVICES, INC.- UT"
758D,"DIRECT COMMUNICATION CEDAR VALLEY, LLC"
4429,CITIZENS TELECOM-UTAH DBA FRONTIER COMM OF UT
872A,NORTH COUNTY COMMUNICATIONS CORPORATION - UT
683H,"EMERY TELECOMMUNICATIONS & VIDEO, INC. - UT"
328E,YMAX COMMUNICATIONS CORP. - UT
659H,"WIDE VOICE, LLC - UT"
021J,"AIRUS, INC. - UT"
756H,"RCLEC, INC. - UT"
680E,"BEEHIVE TELECOM, INCORPORATED - UT"
6829,"FREE BEEPER, INC."
380F,"SOUTH CENTRAL COMM -TELCOM SERVICES, LLC UT"
4611,BEEHIVE TEL CO - UT
2278,EMERY TELEPHONE DBA EMERY TELECOM
1190,"CARBON/EMERY TELECOM, INC. - UT"
3881,"ALL WEST - UT, INC."
2288,"ALL WEST COMMUNICATIONS, INC. - UTAH"
2282,MANTI TELEPHONE CO.
441F,"MANTI TELE COMMUNICATIONS COMPANY, INC."
2277,"CENTRAL UTAH TELEPHONE, INC."
2279,GUNNISON TELEPHONE CO.
4451,NAVAJO COMM CO INC - UT DBA NAVAJO COMM UT
1192,"HANKSVILLE TELCOM, INC. - UT"
4979,"SHENTEL COMMUNICATIONS, LLC - VA"
0244,PEOPLES MUTUAL TELEPHONE CO.
0225,CITIZENS TELEPHONE COOPERATIVE
0217,AMELIA TELEPHONE CORP.
519H,"WIDE VOICE, LLC - VA"
544A,CITIZENS TELEPHONE COOPERATIVE - VA
6822,"VIRGINIA PCS ALLIANCE, L.C."
7299,MCIMETRO ACCESS TRANSMISSION SERVICES LLC - VA
0250,SHENANDOAH TELEPHONE CO.
0219,"EMPOWER TELECOM, INC."
601D,"CHARTER FIBERLINK VA-CCO, LLC - VA"
5168,"FIBERNET OF VIRGINIA, INC. - VA"
7773,"COMCAST PHONE OF VIRGINIA, INC. - VA"
4337,VERIZON SOUTH INC.-VA
210F,"MIKROTEC OF VIRGINIA, LLC - VA"
229H,"CEBRIDGE TELECOM VA, LLC DBA SUDDENLINK COMM"
0237,HIGHLAND TELEPHONE COOPERATIVE
0257,SPRUCE KNOB SENECA ROCKS TELEPHONE CO.
0238,"MGW TELEPHONE COMPANY, INC."
0236,NORTH RIVER TELEPHONE COOPERATIVE
609F,"MGW NETWORKS, L.L.C. - VA"
0249,LUMOS TELEPHONE OF BOTETOURT INC.
0220,"BURKES GARDEN TELEPHONE CO., INC."
231C,IDT AMERICA CORP - VA
028G,"TIME WARNER CABLE INFORMATION SVCS (VIRGINIA), VA"
0226,LUMOS TELEPHONE INC.
127G,"FRONTIER COMMUNICATIONS OF VIRGINIA, INC. - VA"
0239,NEW HOPE TELEPHONE COOPERATIVE
0253,VIRGINIA TELEPHONE CO.
3029,NEW CASTLE TELEPHONE CO.
0243,PEMBROKE TELEPHONE COOPERATIVE
489F,"SHENTEL COMMUNICATIONS, LLC - WV"
346D,"VITELCOM CELLULAR, INC."
128J,"LEVEL 3 COMMUNICATIONS ST. CROIX, INC. - VI"
615H,"GIGSKY MOBILE, LLC"
3300,VIRGIN ISLANDS TEL. CORP. DBA INNOVATIVE TELEPHONE
6915,"WINDKEEPER COMMUNICATIONS, INC."
0069,WAITSFIELD - FAYSTON TELEPHONE CO.
0064,SHOREHAM TELEPHONE LLC
263E,"COMCAST PHONE OF VERMONT, LLC - VT"
786F,PAETEC COMMUNICATIONS INC. - VT
3332,"VERMONT TELEPHONE CO., INC."
989H,INTEGRATED PATH COMMUNICATIONS-VERMONT LLC - VT
851F,"CHARTER FIBERLINK VT-CCO, LLC - VT"
3037,"LIGHTSHIP TELECOM, LLC - VT"
0061,NORTHFIELD TELEPHONE CO.
6184,"PERSONAL COMMUNICATION NETWORK, INC."
9814,"VTEL WIRELESS, INC."
881G,"TELEPORT COMMUNICATIONS AMERICA, LLC - VT"
0058,LUDLOW TELEPHONE CO.
366E,YMAX COMMUNICATIONS CORP. - VT
086D,CITY OF BURLINGTON DBA BURLINGTON TELECOM - VT
0062,PERKINSVILLE TELEPHONE CO.
0053,FRANKLIN TELEPHONE CO.
6270,UNITED STATES CELLULAR CORP. - WASHINGTON
4423,FRONTIER COMMUNICATIONS NORTHWEST INC. - WA
6060,"COMCAST PHONE OF WASHINGTON OREGON, LLC - WA"
453J,"CORETEL WASHINGTON, INC. - WA"
3229,"COMPUTERS 5*, INC. DBA LOCALTEL - WA"
1477,EASTERN SUB-RSA LIMITED PARTNERSHIP
2427,"LEWIS RIVER TELEPHONE COMPANY, INC."
8391,"GLOBAL CROSSING LOCAL SERVICES, INC.-WA"
4395,FOX COMMUNICATIONS CORPORATION
4273,"BROADWING COMMUNICATIONS, LLC - WA"
7274,"MCI WORLDCOM COMMUNICATIONS, INC. - WA"
795G,TELTRUST CORPORATION - WA
200F,"FUSION COMMUNICATIONS, LLC"
055J,"ELTOPIA COMMUNICATIONS, LLC"
2431,"MASHELL TELECOM, INC."
937F,"ASTOUND BROADBAND, LLC - WA"
2419,HOOD CANAL TELEPHONE CO.
707G,"WIDE VOICE, LLC - WA"
2446,TENINO TELEPHONE CO.
7720,"RAINIER CONNECT, INC. - WA"
1488,"TSS DIGITAL SERVICES, L.C.C. - WA"
834C,"INTRADO COMMUNICATIONS, LLC"
2447,"TOLEDO TELEPHONE CO., INC."
2430,MCDANIEL TELEPHONE CO.
2410,"CENTURYTEL OF COWICHE, INC. DBA CENTURYLINK"
2418,PEND OREILLE TELEPHONE COMPANY
580D,"WESTGATE COMMUNICATIONS, LLC DBA WEAVTEL - WA"
2412,CONSOLIDATED COMMUNICATIONS OF WASHINGTON COMPANY
2437,PIONEER TELEPHONE CO.
152H,"SALISH NETWORKS, INC. - WA"
581D,SKYLINE TELECOM COMPANY - WA
2453,"YCOM NETWORKS, INC."
2451,WESTERN WAHKIAKUM COUNTY TELEPHONE CO.
2417,HAT ISLAND TELEPHONE CO.
2452,WHIDBEY TELEPHONE CO.
0403,"HOOD CANAL TELCO, INC. DBA HOOD CANAL COMM - WA"
2426,KALAMA TELEPHONE COMPANY
2442,ST JOHN TELEPHONE CO.
5844,"AXXIS COMMUNICATIONS, INC. - WA"
0925,"BAYLAND TELEPHONE, INC."
4087,"GLOBAL CROSSING TELEMANAGEMENT, INC.-WI"
6183,"NET LEC, INC."
227F,"PEERLESS NETWORK OF WISCONSIN, LLC - WI"
843C,"INTRADO COMMUNICATIONS, LLC"
375F,"PLTC, LLC - WI"
766H,"INTEGRATED PATH COMMUNICATIONS, LLC - WI"
369E,YMAX COMMUNICATIONS CORP. - WI
0938,NORTHEAST TELEPHONE CO.
0841,CENTURYTEL MW-WI-CENCOM DBA CENTURYLINK - CENCOM
8614,"BAYLAND TELEPHONE, LLC"
698E,"MICHIGAN WIRELESS, LLC DBA BUG TUSSEL WIRELESS"
6818,"FROMM SERVICES, INC"
0859,CENTRAL STATE TELEPHONE CO.
0908,"MARQUETTE - ADAMS TELEPHONE COOPERATIVE, INC."
922G,LEMONWEIR VALLEY TELEPHONE COMPANY - WI
0963,"UTELCO, INC."
007F,"BANDWIDTH.COM CLEC, LLC - WI"
0917,MT. VERNON TELEPHONE CO.
0970,CENTURYTEL MW-WI-WAYSIDE DBA CENTURYLINK-WAYSIDE
5564,WISCONSIN RSA 10 LIMITED PARTNERSHIP
0884,CENTURYTEL OF FORESTVILLE LLC DBA CENTURYLINK
0857,CENTURYTEL MW-WISCONSIN DBA CENTURYLINK- CASCO
7322,"LEVEL 3 TELECOM OF WISCONSIN, LP - WI"
0958,TENNEY TELEPHONE CO.
0866,COCHRANE COOPERATIVE TELEPHONE CO.
0918,NELSON COMMUNICATIONS COOPERATIVE
0960,"TRI - COUNTY TELEPHONE COOPERATIVE, INC."
0861,"CHIBARDUN TELEPHONE COOPERATIVE, INC."
7998,"CTC TELCOM, INC."
0902,"LAKELAND COMMUNICATIONS GROUP, LLC"
0842,AMERY TELECOM INC.
0962,UNION TELEPHONE CO. - WI
279H,AMHERST TELEPHONE COMPANY
0843,AMHERST TELEPHONE CO.
0922,CENTURYTEL MIDWEST-WI LLC NW DBA CENTURYLINK - NW
485C,"TELNET-WI, LLC - WI"
0944,FRONTIER COMMUNICATIONS OF ST. CROIX LLC
0865,"CLEAR LAKE TELEPHONE CO., INC."
0769,"LAKELAND COMMUNICATIONS GROUP, LLC"
0945,SCANDINAVIA TELEPHONE CO.
0905,"MANAWA TELEPHONE CO., INC."
441G,"WW SYSTEMS, LLC"
0870,RHINELANDER TEL LLC DBA FRONTIER RHINELANDER TEL
0964,FRONTIER COMMUNICATIONS OF WISCONSIN LLC
0956,CENTURYTEL NW WISCONSIN LLC DBA CENTURYLINK
553B,"WINDSTREAM NORLIGHT, INC. - WI"
1519,NORTHERN TELEPHONE AND DATA CORP. - WI
0954,STOCKBRIDGE & SHERWOOD TELEPHONE CO.
0898,CENTURYTEL OF LARSEN-READFIELD DBA CENTURYLINK
415H,"BIG RIVER TELEPHONE COMPANY, LLC - WI"
0916,MT. HOREB TELEPHONE CO.
0849,BLACK EARTH TELEPHONE CO.
0881,"MID-PLAINS TELEPHONE, INC."
3043,"MH TELECOM, INC. - WI"
0971,"WEST WISCONSIN TELCOM COOPERATIVE, INC."
0860,"CHEQUAMEGON COMMUNICATIONS COOPERATIVE, INC."
0909,MIDWAY TELEPHONE CO. - WI
0974,WOOD COUNTY TELEPHONE CO.
997C,"CENTRAL WISCONSIN COMMUNICATIONS, INC. - WI"
0959,CENTURYTEL MW-WI LLC - THORP DBA CENTURYLINK-THORP
404H,WISCONSIN INDEPENDENT NETWORK LLC - WI
0942,"RICHLAND - GRANT TELEPHONE COOPERATIVE, INC."
2556,"TECH COM, INC. WI"
0930,"GRANTLAND TELECOM, INC."
0880,FARMERS TELEPHONE CO.
0846,"BALDWIN TELECOM, INC."
2999,"NEXTGEN COMMUNICATIONS, LLC - WI"
0953,"SPRING VALLEY TELEPHONE CO., INC."
0913,"CENTURYTEL OF MONROE COUNTY, LLC DBA CENTURYLINK"
0868,COON VALLEY FARMERS TELEPHONE CO.
095D,REEDSBURG UTILITY COMMISSION - WI
0863,"CITIZENS TELEPHONE COOPERATIVE, INC."
0851,BONDUEL TELEPHONE CO.
0931,CENTURYTEL SOUTHERN WISCONSIN LLC DBA CENTURYLINK
0943,"RIVERSIDE TELCOM, INC."
7588,CENTURYTEL ACQ LLC DBA CENTURYLINK ACQUISITION WI
936H,"AIRUS, INC. - WI"
1750,"CENTURYTEL SOLUTIONS, LLC DBA CENTURYLINK SOL - WI"
394H,"RCLEC, INC. - WI"
0847,BELMONT TELEPHONE CO.
0934,CENTURYTEL MW-WI-PLATTEVL DBA CENTURYLINK PLATTEVL
0872,"CUBA CITY TELEPHONE EXCHANGE CO., INC."
0952,"SOUTHEAST TELEPHONE CO. OF WISCONSIN, INC."
922H,"TALKIE COMMUNICATIONS, INC. - WI"
0936,INDIANHEAD TELEPHONE CO.
0855,"BRUCE TELEPHONE CO., INC."
0973,WITTENBERG TELEPHONE CO.
0968,WAUNAKEE TELEPHONE CO
0892,"HILLSBORO TELEPHONE CO., INC."
0966,VERNON TELEPHONE COOPERATIVE
0899,LA VALLE TELEPHONE COOPERATIVE
0850,BLOOMER TELEPHONE CO.
0856,"BURLINGTON, BRIGHTON & WHEATLAND TEL. CO."
4855,"24-7 TELCOM, INC. - WI"
0877,CENTURYTEL FAIRWATER-BRANDON-ALTO DBA CENTURYLINK
0937,PRICE COUNTY TELEPHONE CO.
0914,"EASTCOAST TELECOM, INC."
129J,"NTERA, LLC - WI"
3706,"PRICE COUNTY INFORMATION SYSTEMS, INC. - WI"
8615,"NORVADO, INC"
0900,LEMONWEIR VALLEY TELEPHONE CO.
0967,FRONTIER COMMUNICATIONS OF VIROQUA LLC
717E,VERNON COMMUNICATIONS COOPERATIVE
0844,"BADGER TELECOM, INC."
0912,FRONTIER COMMUNICATIONS OF MONDOVI LLC
0896,LAKEFIELD TELEPHONE COMPANY
0879,FARMERS INDEPENDENT TELEPHONE CO.
0949,"SIREN TELEPHONE CO., INC."
0951,"SOMERSET TELEPHONE CO., INC."
0915,MOSINEE TELEPHONE CO.
0148,"LAKEFIELD TELEPHONE COMPANY, LLC"
0258,WAR TELEPHONE LLC
0267,ARMSTRONG TELEPHONE CO.
546B,MCIMETRO ACCESS TRANSMISSION SERVICES LLC - WV
0259,"HARDY TELECOMMUNICATIONS, INC."
8012,"HARDY TELECOMMUNICATIONS, INC. - WV"
523G,TWO-WAY RADIO INCORPORATION
0256,ARMSTRONG TELEPHONE CO. OF WEST VIRGINIA
368E,YMAX COMMUNICATIONS CORP. - WV
6878,"CAPITOL RADIOTELEPHONE CO., INC."
729H,"WIDE VOICE, LLC - WV"
2299,"CENTURYTEL OF WYOMING, INC. DBA CENTURYLINK"
6886,VERSATEL COMMUNICATIONS
2289,CHUGWATER TELEPHONE CO.
2290,"ALL WEST COMMUNICATIONS, INC. - WYOMING"
3880,"ALL WEST - WY, INC."
110G,"SILVER STAR TELEPHONE COMPANY, INC. - WY"
8916,CABLE & WIRELESS - ST. VINCENT
598H,FRIENDS ASSOCIATES LIMITED
136F,KELCOM INTERNATIONAL LIMITED DBA KARIB CABLE
2387,"NEHALEM TELECOMMS, INC. DBA NEHALEM TEL & TEL"
2376,HELIX TELEPHONE CO.
2392,"PINE TELEPHONE SYSTEM, INC."
071H,"AST TELECOM, LLC - AS"
1460,"AMERICAN SAMOA LICENSE, INC."
3900,AMERICAN SAMOA TELECOMMUNICATIONS AUTHORITY ASTCA
909H,AMERICAN SAMOA TELECOMMUNICATIONS AUTHORITY
639G,"TELCELL, NV"
637G,"ST. MAARTEN TELEPHONE COMPANY, NV"
636G,"RADCOM CORPORATION, NV DBA UTS"
635G,"ANTELECOM, NV DBA UTS"
638G,ST. MAARTEN INTERNATIONAL TELECOM SVC DBA SMITCOMS
